X,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup,dropoff,distance_miles,zipcode
33109683,45:00.0,12,2012-12-06 22:45:00 UTC,-74.005565,40.74025,-73.98275,40.777005,1,"40.74025,-74.005565","40.777005,-73.98275",3.305073372,10014
32242632,01:00.0,6.5,2010-03-30 19:01:00 UTC,-73.978312,40.762948,-73.958028,40.770297,1,"40.762948,-73.978312","40.770297,-73.958028",1.649119144,10019
47942520,22:40.0,12.5,2012-12-29 00:22:40 UTC,-74.005717,40.740271,-73.972856,40.75625,2,"40.740271,-74.005717","40.75625,-73.972856",3.083243856,10014
3632149,15:00.0,13.3,2011-05-25 22:15:00 UTC,-73.992822,40.752853,-73.967345,40.800755,5,"40.752853,-73.992822","40.800755,-73.967345",4.507426628,10001
6179417,08:00.0,6.9,2010-11-27 22:08:00 UTC,-73.998463,40.718503,-74.01618,40.714947,3,"40.718503,-73.998463","40.714947,-74.01618",1.339054919,Unknown
17795023,59:46.0,12.9,2010-12-09 06:59:46 UTC,-73.975881,40.78049,-73.9959,40.726888,1,"40.78049,-73.975881","40.726888,-73.9959",4.681410562,10024
50778705,05:42.0,16,2015-01-23 19:05:42 UTC,-73.97115326,40.798069,-74.00688171,40.73045731,2,"40.7980690002441,-73.9711532592773","40.7304573059082,-74.0068817138672",6.131069554,10025
53094560,11:43.0,4.1,2011-12-06 19:11:43 UTC,-73.995542,40.749286,-73.998717,40.754538,1,"40.749286,-73.995542","40.754538,-73.998717",0.548670763,10001
9033010,23:58.0,17,2014-11-08 16:23:58 UTC,-73.96403,40.776722,-73.984425,40.740098,1,"40.776722,-73.96403","40.740098,-73.984425",3.021106737,10075
38876445,10:00.0,6.9,2010-06-06 01:10:00 UTC,-73.994303,40.732393,-73.989252,40.723285,3,"40.732393,-73.994303","40.723285,-73.989252",1.286238368,10003
26858896,44:00.0,3.3,2011-01-08 01:44:00 UTC,-73.963873,40.80284,-73.95878,40.800692,1,"40.80284,-73.963873","40.800692,-73.95878",0.314413823,10025
3864671,45:37.0,17.83,2014-04-08 20:45:37 UTC,-73.974755,40.750419,-73.954958,40.737316,2,"40.750419,-73.974755","40.737316,-73.954958",3.165264853,10017
14372573,23:06.0,3.3,2011-01-29 09:23:06 UTC,-73.992973,40.74259,-73.988037,40.749403,1,"40.74259,-73.992973","40.749403,-73.988037",0.536243339,10010
7686894,46:18.0,8,2013-11-22 06:46:18 UTC,-74.005551,40.725592,-74.003834,40.741959,2,"40.725592,-74.005551","40.741959,-74.003834",1.993980156,10013
13388283,06:00.0,7,2013-05-08 12:06:00 UTC,-73.996402,40.723792,-73.997552,40.73614,1,"40.723792,-73.996402","40.73614,-73.997552",1.163828243,10012
24250091,46:50.0,14.5,2014-11-27 15:46:50 UTC,-73.979742,40.759537,-74.000372,40.720955,3,"40.759537,-73.979742","40.720955,-74.000372",3.224295117,10112
54114745,08:00.0,12.5,2010-09-03 23:08:00 UTC,-73.993355,40.751973,-73.968707,40.801458,1,"40.751973,-73.993355","40.801458,-73.968707",4.655312972,10001
33705356,02:50.0,5.7,2012-07-14 11:02:50 UTC,-73.987135,40.729193,-73.998375,40.72492,1,"40.729193,-73.987135","40.72492,-73.998375",0.872405154,10003
38361378,50:18.0,7.3,2011-08-17 20:50:18 UTC,-73.986027,40.748428,-73.977335,40.762425,1,"40.748428,-73.986027","40.762425,-73.977335",2.182876998,10118
54889455,33:00.0,15.5,2014-09-20 14:33:00 UTC,-74.009287,40.715293,-73.982843,40.722912,1,"40.715293,-74.009287","40.722912,-73.982843",4.545951642,10007
8016464,22:00.0,11.7,2012-08-07 08:22:00 UTC,-73.94156,40.798757,-73.96191,40.768552,3,"40.798757,-73.94156","40.768552,-73.96191",2.415891195,10035
22898185,59:00.0,19.3,2010-07-22 17:59:00 UTC,-73.990992,40.729403,-73.971565,40.797912,2,"40.729403,-73.990992","40.797912,-73.971565",6.262178875,Unknown
8267354,32:18.0,8.9,2012-07-16 16:32:18 UTC,-73.961243,40.760777,-73.990943,40.739548,1,"40.760777,-73.961243","40.739548,-73.990943",3.298238288,10065
39174032,42:00.0,19,2014-02-01 04:42:00 UTC,-73.95551,40.714205,-73.9599,40.655447,1,"40.714205,-73.95551","40.655447,-73.9599",4.457095562,11211
51952109,49:58.0,15.7,2012-05-15 13:49:58 UTC,-73.994495,40.740527,-73.959713,40.779665,1,"40.740527,-73.994495","40.779665,-73.959713",3.53373797,10011
39241380,10:49.0,7.7,2012-08-24 22:10:49 UTC,-73.96121,40.760758,-73.98445,40.769649,1,"40.760758,-73.96121","40.769649,-73.98445",1.499368687,10065
39947722,58:49.0,5.8,2009-03-05 23:58:49 UTC,-73.980299,40.751749,-73.988185,40.762452,1,"40.751749,-73.980299","40.762452,-73.988185",1.170041955,10017
4653477,17:56.0,9,2014-02-07 01:17:56 UTC,-74.002504,40.750149,-74.00137,40.742545,1,"40.750149,-74.002504","40.742545,-74.00137",0.846928935,10001
43162076,05:56.0,7.7,2009-01-26 08:05:56 UTC,-73.971623,40.787262,-73.98644,40.762336,1,"40.787262,-73.971623","40.762336,-73.98644",2.030641056,10024
45231694,26:00.0,49.8,2012-02-08 10:26:00 UTC,-73.997303,40.742565,-73.776288,40.645477,5,"40.742565,-73.997303","40.645477,-73.776288",18.31429452,10011
426245,01:00.0,13.5,2013-10-21 11:01:00 UTC,-73.977732,40.757917,-73.993875,40.72265,5,"40.757917,-73.977732","40.72265,-73.993875",3.653041239,10020
1383860,54:00.0,4.5,2013-08-24 18:54:00 UTC,-74.008432,40.73498,-73.994787,40.750282,5,"40.73498,-74.008432","40.750282,-73.994787",2.008271693,10014
12940072,38:23.0,7,2014-05-05 09:38:23 UTC,-73.95769,40.779632,-73.96741,40.768479,1,"40.779632,-73.95769","40.768479,-73.96741",0.993572536,10028
14226439,23:00.0,9,2013-01-18 13:23:00 UTC,-73.951628,40.778225,-73.967417,40.760862,1,"40.778225,-73.951628","40.760862,-73.967417",1.66278931,10128
18663893,58:50.0,3.3,2009-06-11 22:58:50 UTC,-73.982799,40.742024,-73.980697,40.738385,2,"40.742024,-73.982799","40.738385,-73.980697",0.400163048,10016
15937516,07:38.0,22,2014-10-06 12:07:38 UTC,-73.987168,40.738888,-74.01312,40.70561,1,"40.738888,-73.987168","40.70561,-74.01312",2.706071542,10010
49271432,49:00.0,7.3,2009-12-16 13:49:00 UTC,-73.977963,40.746053,-73.971105,40.761992,1,"40.746053,-73.977963","40.761992,-73.971105",1.345268631,10016
34557973,20:00.0,16.9,2010-04-26 20:20:00 UTC,-73.952332,40.792735,-73.975925,40.730317,3,"40.792735,-73.952332","40.730317,-73.975925",5.377967669,10029
26423879,21:00.0,13.7,2011-08-11 10:21:00 UTC,-73.84428,40.721412,-73.863085,40.768595,1,"40.721412,-73.84428","40.768595,-73.863085",5.349384594,11375
24291101,56:47.0,12,2015-01-11 10:56:47 UTC,-73.98553467,40.73563766,-73.98709869,40.76093674,1,"40.7356376647949,-73.9855346679688","40.7609367370605,-73.9870986938477",2.405949256,10003
46617611,57:00.0,7,2014-03-04 19:57:00 UTC,-73.998845,40.726277,-73.991257,40.748862,1,"40.726277,-73.998845","40.748862,-73.991257",1.96477571,10012
13935223,47:00.0,11.7,2011-03-30 12:47:00 UTC,-73.97491,40.761743,-74.00403,40.72541,1,"40.761743,-73.97491","40.72541,-74.00403",3.648691641,10019
13588930,34:00.0,5.7,2010-04-09 13:34:00 UTC,-73.960616,40.775906,-73.968066,40.763858,1,"40.775906,-73.960616","40.763858,-73.968066",1.072486678,10075
42739924,36:00.0,8.5,2013-08-05 16:36:00 UTC,-74.001087,40.761872,-73.979295,40.75722,2,"40.761872,-74.001087","40.75722,-73.979295",1.582632427,10036
43131976,57:00.0,20.5,2012-02-22 22:57:00 UTC,-73.973185,40.73943,-73.980417,40.7724,5,"40.73943,-73.973185","40.7724,-73.980417",4.568942377,10010
47152806,28:00.0,4.5,2009-09-22 17:28:00 UTC,-73.988787,40.736965,-73.98209,40.745643,5,"40.736965,-73.988787","40.745643,-73.98209",1.056952398,10003
25090270,14:12.0,10.5,2015-04-15 23:14:12 UTC,-74.00518799,40.74071121,-74.00028992,40.71972275,2,"40.7407112121582,-74.0051879882812","40.7197227478027,-74.0002899169922",1.833045017,10014
5854730,10:37.0,6,2014-01-29 07:10:37 UTC,-73.964094,40.774668,-73.971041,40.761564,1,"40.774668,-73.964094","40.761564,-73.971041",1.088642329,10021
53799957,48:27.0,17.3,2011-02-07 21:48:27 UTC,-73.951686,40.819656,-73.96452,40.760694,2,"40.819656,-73.951686","40.760694,-73.96452",6.311888571,10031
13068589,58:55.0,8.9,2011-10-25 12:58:55 UTC,-73.995491,40.730956,-73.985639,40.744885,1,"40.730956,-73.995491","40.744885,-73.985639",1.693236499,10003
46423107,08:00.0,11,2012-11-16 18:08:00 UTC,-73.97815,40.773958,-73.95088,40.782877,1,"40.773958,-73.97815","40.782877,-73.95088",2.362453273,10023
54117239,57:52.0,14,2013-06-03 11:57:52 UTC,-73.980975,40.75602,-74.005473,40.727338,1,"40.75602,-73.980975","40.727338,-74.005473",2.647041279,10036
32651336,14:34.0,6.5,2011-07-31 14:14:34 UTC,-73.990071,40.735257,-73.983214,40.723426,1,"40.735257,-73.990071","40.723426,-73.983214",1.208566969,10003
30606218,00:00.0,6.5,2012-09-13 00:00:00 UTC,-73.99825,40.757487,-74.005707,40.743612,1,"40.757487,-73.99825","40.743612,-74.005707",1.355831941,10018
36885853,14:00.0,41.7,2011-04-28 02:14:00 UTC,-73.98748,40.700583,-73.917687,40.823217,1,"40.700583,-73.98748","40.823217,-73.917687",13.93052076,11201
49077648,24:00.0,7.7,2011-11-22 18:24:00 UTC,-73.9955,40.721547,-74.007375,40.733395,1,"40.721547,-73.9955","40.733395,-74.007375",1.526087648,10012
36425115,06:00.0,3.3,2010-03-16 23:06:00 UTC,-73.952442,40.781082,-73.952067,40.785552,5,"40.781082,-73.952442","40.785552,-73.952067",0.410726358,10128
4967467,57:00.0,6.5,2014-06-14 17:57:00 UTC,-73.990103,40.73248,-73.999545,40.732722,1,"40.73248,-73.990103","40.732722,-73.999545",0.800947467,10003
40964653,26:40.0,9.3,2012-01-21 14:26:40 UTC,-73.971926,40.762778,-73.977203,40.787617,2,"40.762778,-73.971926","40.787617,-73.977203",2.527116639,10022
15981081,18:00.0,15.7,2012-03-07 19:18:00 UTC,-73.990918,40.770277,-73.98895,40.723145,1,"40.770277,-73.990918","40.723145,-73.98895",6.187614332,10019
23870521,07:00.0,7,2013-01-09 21:07:00 UTC,-73.992305,40.747807,-73.996805,40.731667,1,"40.747807,-73.992305","40.731667,-73.996805",1.472028354,10001
50172068,51:00.0,7.3,2009-05-02 01:51:00 UTC,-73.981128,40.76307,-73.975623,40.762138,2,"40.76307,-73.981128","40.762138,-73.975623",0.622613935,10019
848424,15:00.0,10.9,2011-11-21 11:15:00 UTC,-73.970462,40.783725,-73.95824,40.800335,4,"40.783725,-73.970462","40.800335,-73.95824",1.317306928,10024
44704536,21:00.0,38.9,2009-04-11 18:21:00 UTC,-73.78193,40.644995,-73.965212,40.694575,1,"40.644995,-73.78193","40.694575,-73.965212",17.64569912,11430
18360786,57:00.0,8.5,2012-11-29 23:57:00 UTC,-74.00627,40.733942,-73.985752,40.747372,6,"40.733942,-74.00627","40.747372,-73.985752",1.858521236,10014
26634036,24:00.0,8.5,2010-05-12 14:24:00 UTC,-73.987502,40.770477,-73.961007,40.769368,1,"40.770477,-73.987502","40.769368,-73.961007",1.883376084,10023
30639056,31:00.0,12.1,2010-11-18 10:31:00 UTC,-74.008107,40.738785,-73.972125,40.762883,1,"40.738785,-74.008107","40.762883,-73.972125",3.169614452,10014
7994048,59:20.0,57.33,2013-10-21 13:59:20 UTC,-73.781538,40.644805,-73.966074,40.754123,2,"40.644805,-73.781538","40.754123,-73.966074",17.66185477,11430
35737539,51:00.0,5,2013-12-22 00:51:00 UTC,-73.88745,40.743645,-73.878055,40.745395,3,"40.743645,-73.88745","40.745395,-73.878055",0.671702259,11373
3495768,47:00.0,10,2014-10-24 18:47:00 UTC,-73.97334,40.76399,-73.9882,40.76324,3,"40.76399,-73.97334","40.76324,-73.9882",1.176255667,10019
44796572,26:00.0,5.5,2014-02-12 12:26:00 UTC,-73.978637,40.76227,-73.982197,40.77141,1,"40.76227,-73.978637","40.77141,-73.982197",0.838229738,10019
5839772,02:59.0,13.5,2013-01-18 15:02:59 UTC,-73.981526,40.741536,-74.009388,40.715398,1,"40.741536,-73.981526","40.715398,-74.009388",2.666303786,10016
27007545,28:42.0,4.5,2012-07-16 13:28:42 UTC,-73.969216,40.785442,-73.978267,40.788398,1,"40.785442,-73.969216","40.788398,-73.978267",0.562340929,10024
47531729,58:17.0,24.5,2011-04-27 18:58:17 UTC,-73.987447,40.76024,-73.923236,40.867256,1,"40.76024,-73.987447","40.867256,-73.923236",9.190079933,10036
30060365,24:31.0,9.3,2011-06-04 01:24:31 UTC,-74.005135,40.718895,-73.98888,40.734813,1,"40.718895,-74.005135","40.734813,-73.98888",2.164235863,10013
36342585,53:00.0,5,2013-09-05 23:53:00 UTC,-73.99404,40.72009,-73.996747,40.715117,6,"40.72009,-73.99404","40.715117,-73.996747",0.768014794,10002
26175272,13:00.0,6.1,2011-05-26 01:13:00 UTC,-73.97072,40.758888,-73.991025,40.75101,4,"40.758888,-73.97072","40.75101,-73.991025",1.655332856,10022
25501732,32:05.0,6.1,2009-01-13 21:32:05 UTC,-73.997363,40.724566,-73.99779,40.741159,1,"40.724566,-73.997363","40.741159,-73.99779",1.63669172,10012
10253977,40:00.0,13.3,2010-09-04 12:40:00 UTC,-73.955183,40.804607,-73.99613,40.753223,5,"40.804607,-73.955183","40.753223,-73.99613",6.584670524,10026
15947414,14:00.0,28.33,2013-04-30 15:14:00 UTC,-73.952262,40.781347,-73.870432,40.772487,2,"40.781347,-73.952262","40.772487,-73.870432",8.386646982,10128
16870862,30:00.0,5.7,2010-01-08 12:30:00 UTC,-73.972892,40.753625,-73.970545,40.764188,2,"40.753625,-73.972892","40.764188,-73.970545",0.99046568,10017
17294877,20:00.0,11.3,2012-03-17 20:20:00 UTC,-73.974283,40.791492,-73.99667,40.752663,5,"40.791492,-73.974283","40.752663,-73.99667",5.435133818,10024
18789321,25:00.0,9.3,2011-05-31 15:25:00 UTC,-73.966733,40.788975,-73.95815,40.820492,5,"40.788975,-73.966733","40.820492,-73.95815",2.687430406,10025
23064077,26:00.0,5,2014-08-19 09:26:00 UTC,-73.979215,40.781957,-73.9687,40.791422,5,"40.781957,-73.979215","40.791422,-73.9687",1.242121013,10024
46082102,54:00.0,14.9,2012-07-17 21:54:00 UTC,-73.980845,40.738063,-73.956905,40.744952,5,"40.738063,-73.980845","40.744952,-73.956905",2.792442138,10010
17199681,49:00.0,18.9,2009-10-03 01:49:00 UTC,-73.988557,40.743528,-73.890808,40.749235,1,"40.743528,-73.988557","40.749235,-73.890808",6.915239998,10010
13262352,04:15.0,9.3,2011-01-19 18:04:15 UTC,-73.96503,40.769172,-73.981017,40.754437,1,"40.769172,-73.96503","40.754437,-73.981017",1.828074048,Unknown
15604603,37:00.0,20.5,2014-06-20 12:37:00 UTC,-74.003158,40.738842,-73.97872,40.757732,1,"40.738842,-74.003158","40.757732,-73.97872",2.240664519,10014
41781522,38:08.0,5.7,2012-01-13 12:38:08 UTC,-73.954506,40.774011,-73.959604,40.763596,1,"40.774011,-73.954506","40.763596,-73.959604",1.26138352,10075
25493971,35:00.0,6.5,2009-08-18 18:35:00 UTC,-73.960537,40.778237,-73.980813,40.785703,1,"40.778237,-73.960537","40.785703,-73.980813",1.797005488,10028
21584588,41:00.0,6.5,2013-09-12 18:41:00 UTC,-73.978603,40.787982,-73.982302,40.769092,1,"40.787982,-73.978603","40.769092,-73.982302",1.387521872,10024
32627551,33:00.0,7.7,2010-02-12 16:33:00 UTC,-73.984297,40.745093,-74.00506,40.736008,2,"40.745093,-73.984297","40.736008,-74.00506",1.767179671,10016
73982,25:29.0,11.3,2011-02-21 11:25:29 UTC,-73.991001,40.760436,-74.00993,40.721296,1,"40.760436,-73.991001","40.721296,-74.00993",3.478435934,10036
29834165,09:16.0,8.9,2011-08-11 10:09:16 UTC,-73.9551,40.7735,-73.9744,40.7508,2,"40.7735,-73.9551","40.7508,-73.9744",2.002679353,10075
37253801,32:00.0,10,2013-02-02 17:32:00 UTC,-73.970495,40.796855,-73.970197,40.759177,5,"40.796855,-73.970495","40.759177,-73.970197",4.538495188,10025
656897,42:30.0,6.5,2015-06-28 12:42:30 UTC,-73.99740601,40.722435,-73.98477936,40.72838593,1,"40.7224349975586,-73.9974060058594","40.728385925293,-73.9847793579101",1.07870039,10012
16701223,26:00.0,5.5,2013-03-18 21:26:00 UTC,-73.98517,40.739545,-73.978807,40.734532,2,"40.739545,-73.98517","40.734532,-73.978807",0.605836912,10010
42622574,35:50.0,12.9,2009-08-17 17:35:50 UTC,-73.981989,40.772694,-73.945367,40.805233,1,"40.772694,-73.981989","40.805233,-73.945367",4.971590909,10023
9374720,12:00.0,57.33,2014-11-15 11:12:00 UTC,-73.98365,40.764727,-73.777085,40.644637,1,"40.764727,-73.98365","40.644637,-73.777085",18.45223892,10019
22038819,32:00.0,6.5,2009-11-26 04:32:00 UTC,-73.990578,40.761167,-73.994973,40.749938,5,"40.761167,-73.990578","40.749938,-73.994973",1.00599996,10036
963007,28:00.0,4.1,2011-05-07 17:28:00 UTC,-73.99638,40.754325,-74.002675,40.74457,2,"40.754325,-73.99638","40.74457,-74.002675",0.876754752,10001
21838624,24:00.0,16,2013-03-12 21:24:00 UTC,-73.862632,40.768862,-73.890955,40.739162,1,"40.768862,-73.862632","40.739162,-73.890955",5.082194981,11371
26164124,38:57.0,10.5,2009-06-28 05:38:57 UTC,-73.986079,40.747422,-73.950162,40.7805,4,"40.747422,-73.986079","40.7805,-73.950162",3.456066571,10001
7563618,05:35.0,5.5,2015-01-17 15:05:35 UTC,-73.99058533,40.73493576,-73.99816132,40.72932816,5,"40.734935760498,-73.9905853271485","40.7293281555176,-73.998161315918",0.753723256,10003
54979410,41:00.0,4.5,2012-04-04 23:41:00 UTC,-73.985152,40.763695,-73.978298,40.772962,5,"40.763695,-73.985152","40.772962,-73.978298",0.757451483,10019
17939665,35:27.0,8.1,2010-03-13 03:35:27 UTC,-73.986267,40.754229,-73.98969,40.729687,2,"40.754229,-73.986267","40.729687,-73.98969",2.216431043,10018
24234257,04:00.0,6.5,2013-02-24 11:04:00 UTC,-73.983852,40.75507,-73.97165,40.752037,1,"40.75507,-73.983852","40.752037,-73.97165",0.994815279,10036
49286698,47:00.0,9.5,2014-09-06 15:47:00 UTC,-73.98669,40.729917,-74.00381,40.7184,6,"40.729917,-73.98669","40.7184,-74.00381",1.455872703,10003
1265628,39:00.0,6.9,2011-01-07 22:39:00 UTC,-73.990908,40.745372,-73.999998,40.726812,1,"40.745372,-73.990908","40.726812,-73.999998",1.790170405,10001
42480946,15:39.0,11.4,2009-03-25 23:15:39 UTC,-73.968213,40.763883,-73.994292,40.724561,1,"40.763883,-73.968213","40.724561,-73.994292",3.275247554,10065
45833014,23:49.0,9,2014-06-17 07:23:49 UTC,-73.916651,40.750633,-73.978422,40.75655,1,"40.750633,-73.916651","40.75655,-73.978422",5.139982502,11101
11285302,45:04.0,4.5,2014-03-11 15:45:04 UTC,-73.994999,40.745106,-74.000351,40.73679,2,"40.745106,-73.994999","40.73679,-74.000351",0.643740555,10001
7248602,58:59.0,4.9,2012-03-02 21:58:59 UTC,-73.994184,40.759287,-74.002812,40.760566,1,"40.759287,-73.994184","40.760566,-74.002812",0.55239899,10036
10186793,03:50.0,5,2013-05-01 11:03:50 UTC,-73.983545,40.739098,-73.989849,40.735365,1,"40.739098,-73.983545","40.735365,-73.989849",0.868055556,10010
11099361,46:00.0,19,2014-04-26 08:46:00 UTC,-73.866412,40.771067,-73.947285,40.765352,1,"40.771067,-73.866412","40.765352,-73.947285",6.615739084,11371
46521204,32:00.0,6.5,2010-05-11 00:32:00 UTC,-73.901202,40.739307,-73.985277,40.741937,1,"40.739307,-73.901202","40.741937,-73.985277",5.240023264,11377
22059466,55:00.0,4.5,2009-08-12 14:55:00 UTC,-73.963748,40.77409,-73.956323,40.783118,1,"40.77409,-73.963748","40.783118,-73.956323",0.773607134,10021
46877801,16:17.0,4.1,2012-07-13 21:16:17 UTC,-73.977951,40.752978,-73.9788,40.74594,1,"40.752978,-73.977951","40.74594,-73.9788",0.628827647,10017
2393070,09:28.0,17,2013-09-04 16:09:28 UTC,-74.001351,40.722628,-74.007453,40.719849,1,"40.722628,-74.001351","40.719849,-74.007453",0.865570071,10012
8284530,05:06.0,57.54,2015-06-23 12:05:06 UTC,-73.95181274,40.77360153,-73.78256989,40.64876175,1,"40.7736015319824,-73.9518127441406","40.6487617492676,-73.7825698852539",18.97108387,10028
33998041,09:03.0,14.9,2009-04-23 10:09:03 UTC,-73.991252,40.750343,-73.953113,40.764837,1,"40.750343,-73.991252","40.764837,-73.953113",3.202547125,10001
8607589,49:00.0,80,2009-12-06 19:49:00 UTC,-74.038542,40.73757,-74.038543,40.737567,1,"40.73757,-74.038542","40.737567,-74.038543",0,07030
23634640,21:00.0,37.83,2013-09-20 09:21:00 UTC,-73.865868,40.771312,-73.96861,40.750272,1,"40.771312,-73.865868","40.750272,-73.96861",8.794266484,11371
23225789,19:00.0,8.9,2010-11-14 09:19:00 UTC,-73.964852,40.791558,-73.976795,40.764035,1,"40.791558,-73.964852","40.764035,-73.976795",2.719120337,Unknown
48974826,48:00.0,4.5,2009-09-29 10:48:00 UTC,-73.992282,40.729043,-73.991007,40.730147,1,"40.729043,-73.992282","40.730147,-73.991007",0.101283504,10003
1687650,43:14.0,6.5,2011-11-03 20:43:14 UTC,-73.9706,40.7494,-73.9679,40.7654,1,"40.7494,-73.9706","40.7654,-73.9679",1.460222302,Unknown
34443275,10:00.0,4.1,2010-06-15 14:10:00 UTC,-73.97201,40.765712,-73.972983,40.761498,1,"40.765712,-73.97201","40.761498,-73.972983",0.55239899,10065
46255944,08:00.0,9.5,2013-03-27 15:08:00 UTC,-74.00116,40.762682,-73.978415,40.754495,1,"40.762682,-74.00116","40.754495,-73.978415",1.56896226,10019
45079560,50:37.0,11.3,2010-12-18 22:50:37 UTC,-73.989939,40.734984,-73.99059,40.755939,1,"40.734984,-73.989939","40.755939,-73.99059",1.981552732,10003
52037339,47:00.0,12,2013-09-07 03:47:00 UTC,-73.94891,40.828635,-73.933697,40.802677,1,"40.828635,-73.94891","40.802677,-73.933697",2.422726279,10031
35632049,37:00.0,4.9,2010-09-22 19:37:00 UTC,-73.981827,40.780572,-73.952352,40.708822,1,"40.780572,-73.981827","40.708822,-73.952352",8.773139863,10023
11818838,20:03.0,12.9,2011-12-04 04:20:03 UTC,-73.998536,40.740547,-73.965069,40.798461,2,"40.740547,-73.998536","40.798461,-73.965069",5.442590273,10011
45990879,20:00.0,17.5,2014-03-30 00:20:00 UTC,-73.989047,40.756437,-73.934067,40.797787,1,"40.756437,-73.989047","40.797787,-73.934067",5.453774954,10036
5837411,26:27.0,13,2014-06-11 09:26:27 UTC,-73.95941,40.776888,-73.982288,40.762485,1,"40.776888,-73.95941","40.762485,-73.982288",2.01697089,10028
21940594,38:39.0,8.9,2010-11-07 00:38:39 UTC,-74.002305,40.739633,-73.97506,40.763003,1,"40.739633,-74.002305","40.763003,-73.97506",2.624050545,10011
32048652,20:00.0,9,2012-10-20 18:20:00 UTC,-73.999172,40.740153,-73.990425,40.724933,1,"40.740153,-73.999172","40.724933,-73.990425",1.543486042,10011
26638819,49:00.0,8.5,2011-08-12 19:49:00 UTC,-73.990925,40.746055,-74.004072,40.70748,2,"40.746055,-73.990925","40.70748,-74.004072",4.734227114,10001
5459342,26:20.0,8.9,2012-05-29 15:26:20 UTC,-73.974122,40.756908,-73.989327,40.738257,1,"40.756908,-73.974122","40.738257,-73.989327",1.780849837,10022
54554622,19:47.0,7,2014-04-30 01:19:47 UTC,-73.957983,40.800926,-73.942059,40.795495,1,"40.800926,-73.957983","40.795495,-73.942059",0.984251969,10026
43398928,10:53.0,3.7,2010-06-21 20:10:53 UTC,-74.006752,40.716561,-74.00404,40.725379,1,"40.716561,-74.006752","40.725379,-74.00404",0.871162412,10013
1769720,55:00.0,38.5,2010-12-30 22:55:00 UTC,-73.980673,40.75372,-74.034275,40.612115,2,"40.75372,-73.980673","40.612115,-74.034275",14.61837867,10017
36804473,18:20.0,28.9,2010-05-14 13:18:20 UTC,-74.010512,40.7102,-73.864181,40.769754,1,"40.7102,-74.010512","40.769754,-73.864181",12.2882367,10007
29482869,27:00.0,7.3,2012-08-06 07:27:00 UTC,-74.008172,40.738077,-74.01386,40.71474,1,"40.738077,-74.008172","40.71474,-74.01386",1.719334089,10014
7570924,02:00.0,8.5,2014-03-05 10:02:00 UTC,-73.952813,40.791827,-73.955565,40.777722,1,"40.791827,-73.952813","40.777722,-73.955565",1.268218603,10029
25589391,09:00.0,5.3,2011-02-27 20:09:00 UTC,-73.9681,40.755635,-73.960737,40.769598,1,"40.755635,-73.9681","40.769598,-73.960737",1.165692357,10022
987693,39:00.0,81.33,2014-09-25 05:39:00 UTC,-73.98232,40.745572,-74.183045,40.6879,1,"40.745572,-73.98232","40.6879,-74.183045",16.75838105,10016
35296358,04:17.0,4.5,2012-07-29 17:04:17 UTC,-73.98776,40.775724,-73.977794,40.784721,1,"40.775724,-73.98776","40.784721,-73.977794",0.987358824,10023
443316,49:00.0,8.5,2013-02-13 19:49:00 UTC,-73.97421,40.75683,-73.990895,40.750892,1,"40.75683,-73.97421","40.750892,-73.990895",1.498125944,10022
22215035,07:57.0,7.7,2009-03-28 16:07:57 UTC,-73.976946,40.758724,-73.998438,40.74021,1,"40.758724,-73.976946","40.74021,-73.998438",2.0275342,10020
10436451,00:54.0,8.1,2010-01-08 09:00:54 UTC,-73.983657,40.735123,-73.987148,40.750862,2,"40.735123,-73.983657","40.750862,-73.987148",1.700071582,10003
45122208,22:00.0,6.9,2009-03-20 13:22:00 UTC,-73.970355,40.761703,-73.95672,40.775232,5,"40.761703,-73.970355","40.775232,-73.95672",1.350860972,10022
5564214,39:00.0,10.5,2009-11-11 11:39:00 UTC,-73.968255,40.7509,-73.984152,40.768378,2,"40.7509,-73.968255","40.768378,-73.984152",2.233208065,10017
34245193,27:20.0,20,2015-05-30 00:27:20 UTC,-73.94863892,40.77389526,-74.0065155,40.71131134,1,"40.7738952636719,-73.9486389160156","40.711311340332,-74.0065155029297",6.682225801,10028
3852321,02:54.0,3.3,2010-03-09 11:02:54 UTC,-73.973026,40.78519,-73.972851,40.782527,1,"40.78519,-73.973026","40.782527,-73.972851",0.385250139,10024
52300154,17:00.0,113,2013-12-06 02:17:00 UTC,-74.46877,40.47663,-74.468772,40.47663,2,"40.47663,-74.46877","40.47663,-74.468772",0,Unknown
14421284,23:00.0,5.3,2009-12-10 12:23:00 UTC,-73.954627,40.765627,-73.960842,40.759697,5,"40.765627,-73.954627","40.759697,-73.960842",3.94011473,10021
22917773,55:00.0,15.3,2009-10-15 07:55:00 UTC,-73.971503,40.746122,-74.010653,40.720657,1,"40.746122,-73.971503","40.720657,-74.010653",6.710187505,10016
13040000,12:00.0,7.5,2012-10-21 19:12:00 UTC,-73.996033,40.748318,-73.990332,40.734587,1,"40.748318,-73.996033","40.734587,-73.990332",1.710634892,10001
36712995,03:00.0,12.5,2012-08-15 21:03:00 UTC,-73.982035,40.75815,-73.95504,40.804877,2,"40.75815,-73.982035","40.804877,-73.95504",3.874249384,10036
